metric,n_filled,pct_filled,is_suppression,max_abs_cc
f1469518,0,0.0,False,0.07237612817513382
f1469618,0,0.0,False,0.15945188966899343
f1469718,0,0.0,False,0.07387862143776332
f1467918,0,0.0,False,0.1412866420644297
f1469818,0,0.0,False,0.08325378755243103
f1470218,0,0.0,False,0.07442096223598434
f1470318,0,0.0,False,0.08022684339778702
f1471018,0,0.0,False,0.018832762793300654
f1471118,0,0.0,False,0.04988154279058749
f1471218,0,0.0,False,0.07077671326267533
f1471318,0,0.0,False,0.07646452796821157
f1471418,0,0.0,False,0.09001254223625534
f1471518,0,0.0,False,0.08163660684717147
f1473418,0,0.0,False,0.05206525818067505
f1473518,0,0.0,False,0.05179236136106024
f1472618,0,0.0,False,0.12354281033985143
f1472718,0,0.0,False,0.12526010011641317
f1473618,0,0.0,False,0.07969188866420567
f1473718,0,0.0,False,0.0789416334444345
f1474018,0,0.0,False,0.10874594911925471
f1474118,0,0.0,False,0.1094991419846995
f1474418,0,0.0,False,0.2670871969869998
f1474518,0,0.0,False,0.27164512899124393
f1468918,0,0.0,False,0.15420780622781452
f1470018,0,0.0,False,0.11430639847203979
f1470118,0,0.0,False,0.20909071773577637
f1470418,0,0.0,False,0.09810363000725814
f1470518,0,0.0,False,0.2000049672999195
f1470618,0,0.0,False,0.16580094906692658
f1470718,0,0.0,False,0.12137099255008102
f1470818,0,0.0,False,0.09155846172700595
f1470918,0,0.0,False,0.08772971966217784
f1469918,0,0.0,False,0.14595411220787727
f1474218,0,0.0,False,0.13256433353785577
f1474318,0,0.0,False,0.12977985293461752
f1469018,0,0.0,False,0.1541823010248037
f1472818,0,0.0,False,0.11592777129857924
f1472918,0,0.0,False,0.11488983340264625
f1469418,0,0.0,False,0.15300771537705932
f1469318,0,0.0,False,0.15420780622781452
f1473018,0,0.0,False,0.09462157166929253
f1473118,0,0.0,False,0.09527864798562642
f1388018,0,0.0,False,0.15069126729555415
f1473218,0,0.0,False,0.12347005854450971
f1473318,0,0.0,False,0.11836765991466186
f1388118,0,0.0,False,0.1510373907049796
f1387918,0,0.0,False,0.14949194285124123
f1473818,0,0.0,False,0.16400693233199673
f1473918,0,0.0,False,0.1681428038433579
f1109318,0,0.0,False,0.35858475104128684
f1109518,0,0.0,False,0.24096981338059312
f1120818,0,0.0,False,0.3588395279865731
f1120918,0,0.0,False,0.3739256533194785
f1121118,0,0.0,False,0.3586017339197355
f1121218,0,0.0,False,0.297038299481317
f1121318,0,0.0,False,0.2146660703031536
f1121418,0,0.0,False,0.26973807830523955
f1127718,0,0.0,False,0.07650979595326902
f1127818,0,0.0,False,0.14649534184656546
f1127918,0,0.0,False,0.1509930912358493
f1186418,0,0.0,False,0.22439366375370187
f1186518,0,0.0,False,0.3229965322532434
f1186618,0,0.0,False,0.3750350373978926
f1186718,0,0.0,False,0.3700782830747762
f1204418,0,0.0,False,0.3572980675490505
f1204518,0,0.0,False,0.22051398424280644
f1250818,0,0.0,False,0.22009112117977134
f0478818,0,0.0,False,0.1618804406915174
f0479018,0,0.0,False,0.14152398614379902
f0479218,0,0.0,False,0.05345684774441475
f1014918,0,0.0,False,0.09539253013754713
f1015018,0,0.0,False,0.06327880739666496
f1015218,0,0.0,False,0.07755288178609383
f1119018,0,0.0,False,0.13864837202241326
f1119218,0,0.0,False,0.1398562190727555
f1254018,0,0.0,False,0.07035867477222653
f0510818,0,0.0,False,0.06903055117960818
f0510918,0,0.0,False,0.10460819430304237
f0511018,0,0.0,False,0.14551651976758886
f0511118,0,0.0,False,0.11043451444483617
f1210618,0,0.0,False,0.07185054880754986
f1210718,0,0.0,False,0.06054327377412554
f0461018,0,0.0,False,0.27183909738266626
f0461318,0,0.0,False,0.15064327580243445
f0461418,0,0.0,False,0.14556972027864404
f0461518,0,0.0,False,0.06967217892744601
f0461718,0,0.0,False,0.1245793537344415
f0491018,0,0.0,False,0.10317154357014673
f0491118,0,0.0,False,0.1982365312045571
f0491218,0,0.0,False,0.295910643089524
f0491318,0,0.0,False,0.25596636074157963
f0886018,0,0.0,False,0.31055657534612957
f1106918,0,0.0,False,0.2745270026242931
f1107118,0,0.0,False,0.14014168917036957
f1127318,0,0.0,False,0.05264243593698127
f1127418,0,0.0,False,0.15183991799740537
f1127518,0,0.0,False,0.07464781112544504
f1201818,0,0.0,False,0.2188768375143185
f1201918,0,0.0,False,0.06020054839893894
f1250018,0,0.0,False,0.06458847281913271
f0994718,0,0.0,False,0.0579324422907888
f0994918,0,0.0,False,0.08140718640861658
f0995018,0,0.0,False,0.012462432479234667
f0995118,0,0.0,False,0.032811057081019036
f0995218,0,0.0,False,0.0767601659074471
f0995318,0,0.0,False,0.05496509424962562
f0995518,0,0.0,False,0.05166717399617098
f1074918,0,0.0,False,0.05532797829043803
f1075018,0,0.0,False,0.10429710451501692
f1075118,0,0.0,False,0.041705618447823854
f1075218,0,0.0,False,0.045649303698244666
f1107218,0,0.0,False,0.07193225163353142
f1107418,0,0.0,False,0.08133598451442646
f1202018,0,0.0,False,0.0221780259027324
f1202118,0,0.0,False,0.05241929316429203
f0481818,0,0.0,False,0.3855724025017354
f0490018,0,0.0,False,0.35857606351335775
f0490118,0,0.0,False,0.42152734445522766
f0514418,0,0.0,False,0.08529975657233892
f0514518,0,0.0,False,0.2251313539819012
f0514618,0,0.0,False,0.28106868209357894
f0514718,0,0.0,False,0.31504466770253653
f1211818,0,0.0,False,0.38165207166062876
f1211918,0,0.0,False,0.353015819717806
f0481918,0,0.0,False,0.21954260615202742
f0515018,0,0.0,False,0.20788534707959513
f0515118,0,0.0,False,0.21302195636628288
f0515218,0,0.0,False,0.231851678888781
f0515318,0,0.0,False,0.24775062111849627
f1212018,0,0.0,False,0.2263354953678135
f1212118,0,0.0,False,0.10605181282698316
f1172418,0,0.0,False,0.28550299045117117
f1172518,0,0.0,False,0.2860749108651702
f1172618,0,0.0,False,0.3001466976828738
f1172918,0,0.0,False,0.28661268721600885
f1173018,0,0.0,False,0.2482225975649404
f1173118,0,0.0,False,0.16493989818647997
f1173218,0,0.0,False,0.22327666848804917
f1173318,0,0.0,False,0.20208815532139857
f1186918,0,0.0,False,0.16517326827753512
f1187018,0,0.0,False,0.26761320405098116
f1187118,0,0.0,False,0.30404331140682034
f1187218,0,0.0,False,0.3058089700616583
f1204618,0,0.0,False,0.28612300245710465
f1204718,0,0.0,False,0.20462220928368563
