n_gt_030,n_gt_045,global_max_absCC
0,0,0.19704372994589317
0,0,0.29523937985852367
0,0,0.19021291863292247
0,0,0.2591989757092253
5,1,0.5187950835124181
6,0,0.39649614275628914
0,0,0.27751943065572754
0,0,0.2507815128597122
2,0,0.385048521507882
0,0,0.2285338348784818
3,0,0.3133585142158525
0,0,0.1743538454314993
0,0,0.2655920511540316
0,0,0.15047117420256784
0,0,0.2823259143993754
2,1,0.4517009511892493
1,0,0.31088934072492336
0,0,0.296016921664348
0,0,0.19804157089929122
0,0,0.21599832900853103
0,0,0.28528012016201076
0,0,0.2110870856311445
0,0,0.2728289670751892
0,0,0.18561467481639696
15,4,0.6170697564887813
0,0,0.2439472193797811
1,0,0.31456865127694045
3,0,0.3236544334943612
0,0,0.1937633936422673
1,0,0.3325419690722426
0,0,0.23520874393575333
0,0,0.1974477956710493
0,0,0.2902400157661636
1,0,0.31654008227936853
0,0,0.22579845113217703
1,0,0.321127974685379
0,0,0.2675892357460368
0,0,0.2925240775103994
0,0,0.2670943590367797
0,0,0.27487801597585
0,0,0.16042550641186787
6,0,0.354253654028007
0,0,0.18336477992413663
0,0,0.14593389025522627
6,0,0.39380187058457927
0,0,0.16104899959412763
0,0,0.2907852243503505
0,0,0.2551564170909182
1,0,0.30095400409394274
0,0,0.252683080808297
2,0,0.3803346981771419
0,0,0.26632882947886555
0,0,0.19052299061873323
0,0,0.20572659638917337
0,0,0.2733990106398896
5,0,0.38330486919381523
4,0,0.3313806255039513
1,0,0.3460625009544118
1,0,0.3353176869985284
0,0,0.25246673173257833
0,0,0.17916823877180182
0,0,0.1638086769623345
0,0,0.22586395523361924
6,0,0.34505107208272956
0,0,0.22887811594361326
0,0,0.2925977359117429
0,0,0.2530892477075845
1,0,0.40864545873184943
0,0,0.22447855453941346
0,0,0.206398920395731
0,0,0.269003182419111
0,0,0.1783371173077518
0,0,0.2642102871436497
0,0,0.2569163611264778
0,0,0.26944586254450764
0,0,0.18467345797500528
0,0,0.21626398041298844
0,0,0.14104233149178239
0,0,0.21767526975550064
0,0,0.2792489508315997
0,0,0.28483562351973074
13,0,0.44251324410545567
0,0,0.16155621564827802
0,0,0.2866706836971173
0,0,0.25785351993178923
0,0,0.29554398228831896
0,0,0.2749225234239036
0,0,0.22452492181552094
0,0,0.15753352254433442
0,0,0.16925510703823404
1,0,0.3021320050455936
0,0,0.22554830612378238
0,0,0.21491372463871858
1,0,0.32705681099424805
0,0,0.15715086034086895
0,0,0.2927609491488469
0,0,0.28088776707309787
0,0,0.1868221875149194
4,0,0.3505230451962267
0,0,0.26726898266596494
0,0,0.23843318853013917
0,0,0.2047111503624564
0,0,0.2721577054701072
3,0,0.3354805734022949
0,0,0.2217300236999521
0,0,0.2079697580735437
0,0,0.20169412444170567
1,0,0.30273775387451285
0,0,0.27255166496749766
0,0,0.17432159793869775
0,0,0.25961476498031394
0,0,0.2997316858589142
0,0,0.16966168476518598
0,0,0.2037693830360612
0,0,0.19783841073572975
0,0,0.17901973050592132
0,0,0.2228026651300623
0,0,0.20098069482515632
1,0,0.34977596706819003
0,0,0.2950703079173633
0,0,0.23266171528969942
0,0,0.19221914535111082
7,0,0.36491264250310296
17,0,0.3756691671808999
0,0,0.18618140302824732
0,0,0.24375670628428792
0,0,0.22593586671857954
0,0,0.1874543969521257
0,0,0.2203769022079527
7,0,0.39707116164385675
7,0,0.3910878408068405
0,0,0.2940775399666419
0,0,0.2760732035666398
0,0,0.1964312029415125
0,0,0.2246942682745384
3,0,0.32079073322474894
0,0,0.17949656473907658
0,0,0.27987422210706525
1,0,0.38148895481768474
0,0,0.25915962268530746
0,0,0.279579516511819
0,0,0.2541519810540423
1,0,0.30753097104465615
1,0,0.3795447866866506
0,0,0.23517043657230985
5,0,0.4321301221750896
0,0,0.22041622780668482
0,0,0.1971126735556904
0,0,0.293503718834761
37,2,0.4907337450924743
0,0,0.16483445345735237
0,0,0.29458735611519155
0,0,0.23229763654721663
40,3,0.5099229424713212
0,0,0.1973149466335427
0,0,0.22537695208408512
2,0,0.3455131170335793
3,0,0.35491093765931153
0,0,0.16009447229473567
0,0,0.21076173796609923
0,0,0.22031075858797297
0,0,0.19831418726429179
6,0,0.341983560941977
0,0,0.19457588540835846
0,0,0.1910122998390477
0,0,0.24668223347915388
0,0,0.24447413761919037
0,0,0.21493411462919393
0,0,0.19418268247185802
0,0,0.20959342883405555
0,0,0.29261046021516496
1,0,0.31680871080587175
0,0,0.21906237197466036
0,0,0.21885837491509602
0,0,0.2150407947425519
0,0,0.22839892724230637
0,0,0.2769704225030337
0,0,0.17252206021767932
0,0,0.17288671399241312
0,0,0.1867752436222083
3,0,0.3154180773208209
0,0,0.26144186278132836
0,0,0.20735842435986498
0,0,0.1823296829207353
1,0,0.4153168538991454
0,0,0.2987626992129017
0,0,0.23134521413374323
0,0,0.15974679307767453
0,0,0.19616811977398774
1,0,0.32766356607344077
0,0,0.1917647797212114
0,0,0.15234687532718208
0,0,0.14064581941019724
0,0,0.23768703569420968
1,1,0.45206064543862606
0,0,0.22609816109141484
0,0,0.20317479118880385
0,0,0.25203123827758533
0,0,0.16070729512558815
0,0,0.22795505700452628
0,0,0.17533470619920483
0,0,0.25316136201611855
0,0,0.1742303101653228
0,0,0.2883008575172247
1,0,0.3355349216406103
2,0,0.3016223360214354
0,0,0.18804841085598142
0,0,0.26839523349056754
0,0,0.23710435607386518
0,0,0.22208039826957834
1,0,0.377337213277718
20,0,0.4389854611838231
0,0,0.29800380492817874
0,0,0.17433414977242628
0,0,0.22862984851349966
0,0,0.261818393778061
0,0,0.21532881878319943
0,0,0.253141089891231
1,0,0.31229571380876664
0,0,0.21202491740878826
0,0,0.26282240373983956
0,0,0.239627340253798
76,17,0.5434734234775778
22,0,0.31204549203006754
0,0,0.20662911924705238
1,0,0.33814669976184186
0,0,0.17588402506671863
0,0,0.19193493692207575
0,0,0.16842700783030454
3,0,0.33103766002681917
0,0,0.1694761581890697
0,0,0.197082539510451
0,0,0.20796331875812307
0,0,0.29006152322017353
1,0,0.308296244817185
0,0,0.21108461570792336
3,0,0.40449275806910495
0,0,0.26304312051576506
0,0,0.2122962069507022
0,0,0.24916264456374457
0,0,0.2330391354724867
0,0,0.2737699755679902
0,0,0.24803276178243455
0,0,0.1866318460825237
5,1,0.47349456221986813
2,0,0.307937317290764
0,0,0.25390956953129123
0,0,0.2901949002730296
3,0,0.3642440322153668
0,0,0.19837742393533506
0,0,0.14933602438685983
0,0,0.2763165433470458
0,0,0.2104292491614602
0,0,0.20754445510902084
0,0,0.2225279817662423
0,0,0.1539718403576366
6,0,0.4072761852855925
1,0,0.30760703278590146
0,0,0.21453109279818613
0,0,0.27143717176543997
0,0,0.25139657985017966
0,0,0.18150183597470998
0,0,0.1633767988315338
2,0,0.347749243788701
0,0,0.25977891031323835
0,0,0.19216365389157125
0,0,0.21586593713800206
1,0,0.35058830792730333
3,0,0.3973983857179299
0,0,0.22746709656879646
0,0,0.15048123775898448
4,2,0.5089781271218261
0,0,0.20353865642687943
0,0,0.20358542615282982
0,0,0.18417827746953971
0,0,0.2892661983283755
0,0,0.1973697570318256
2,0,0.3123046212412098
0,0,0.24889505551812388
1,0,0.31901751784357146
0,0,0.28512962077901455
0,0,0.24078457331771674
0,0,0.1902098792258678
0,0,0.25333662713941524
0,0,0.2297380388903202
1,0,0.31779371129605627
0,0,0.2342831327449504
0,0,0.2819283658338713
1,0,0.31580390287057525
95,20,0.6753316584777767
0,0,0.20747721559118057
1,0,0.4019305325423757
0,0,0.2303645454052685
0,0,0.19512410062914734
1,0,0.34366987645001673
0,0,0.2186998076978765
0,0,0.26697463190813076
1,0,0.3523954008655805
0,0,0.15858928305717968
0,0,0.23616669546200356
0,0,0.21912970476696242
0,0,0.2515151126621075
1,0,0.31828652511589134
1,0,0.336979493270174
0,0,0.2017218215762019
0,0,0.24070866861570425
39,0,0.40262213401359687
0,0,0.20587350347106206
1,0,0.30494067536766084
0,0,0.19958956190843216
0,0,0.21286689510639104
0,0,0.20348907701945085
2,0,0.3098504266578401
0,0,0.20322030288681356
49,2,0.4550784320847403
8,0,0.3629184604635856
0,0,0.2615318714149459
0,0,0.1857542128969331
0,0,0.25973792013759966
0,0,0.20884478028682935
1,0,0.31429194534695615
0,0,0.2838143351383562
0,0,0.22832754044075426
0,0,0.27099966379916945
0,0,0.2981019889229696
0,0,0.1846251366574698
0,0,0.26526919013903805
0,0,0.296605008422857
0,0,0.16275999476298944
0,0,0.22138009978676385
0,0,0.1778668991837684
0,0,0.19365379082227557
0,0,0.27809664240139925
0,0,0.29523594799262487
0,0,0.21010198080120127
0,0,0.19604766868123344
1,1,0.48617806376225325
3,0,0.3528147033186833
0,0,0.2562103709524567
3,0,0.38451690441693726
4,0,0.3870090425387023
0,0,0.2612432056182826
0,0,0.1932437114760189
0,0,0.22402882542658237
0,0,0.2540996273192082
0,0,0.24736326935667527
48,4,0.5037109870862031
12,4,0.5580653449923169
0,0,0.22519420286682162
1,0,0.31789399376865657
0,0,0.26588409716890304
0,0,0.2209024486099471
0,0,0.19722478673647728
0,0,0.17764751266126666
0,0,0.1907269753389819
0,0,0.20145205309723063
0,0,0.27378988549452743
0,0,0.23108369621125055
0,0,0.24676785945153662
0,0,0.19441399489002975
0,0,0.21018427370206402
0,0,0.2135634158847974
0,0,0.19181105714474797
2,0,0.37648884141879624
0,0,0.20130476804680686
0,0,0.14254667600124102
1,0,0.3412361834546202
0,0,0.23307652136273682
0,0,0.20650935207189797
0,0,0.21253711713541368
4,0,0.40876143875311505
0,0,0.1856294234629809
0,0,0.2506995334173667
0,0,0.24336940945908456
1,0,0.3005604798016587
0,0,0.23332842345815274
61,5,0.5453630782581612
0,0,0.15977232901377705
0,0,0.15689045431590548
0,0,0.23289808252071043
0,0,0.15659578383765563
0,0,0.24972990388520075
0,0,0.18648559383414698
0,0,0.1615750323637959
0,0,0.20422886223391967
0,0,0.2278571428602187
0,0,0.27426576798022156
3,0,0.34454467968289954
4,0,0.36020499377686355
0,0,0.20263796656853708
0,0,0.18686297205639293
0,0,0.2695551209518421
0,0,0.2219896565328877
0,0,0.2116814679183387
1,0,0.31540500555379203
0,0,0.23844104207475839
0,0,0.2693713504084402
0,0,0.2884348490552673
3,1,0.4966414627103875
0,0,0.18101334102610203
0,0,0.27310274068402596
0,0,0.2047597636657684
0,0,0.22642957403282563
0,0,0.29624259279722465
2,0,0.3143265261986439
0,0,0.24037889665449289
0,0,0.20861775086375114
0,0,0.261758058856151
0,0,0.1827731171077616
0,0,0.26434709315893407
0,0,0.2683759711575448
6,0,0.44681245187853347
20,0,0.43808781378944905
0,0,0.22636259680240753
0,0,0.20855949692461284
111,15,0.5815184787012427
0,0,0.21358161619283136
0,0,0.18648188884930314
0,0,0.1785784007385661
0,0,0.2676853943740162
0,0,0.21748425852919737
1,0,0.3811090436386668
1,0,0.3566262022814951
0,0,0.21562498212557188
0,0,0.19026619054451163
3,0,0.31778636518341863
0,0,0.16580285001078263
0,0,0.161543910141955
0,0,0.16460872667257465
0,0,0.1577638647409442
0,0,0.16505065867031385
0,0,0.18609925372677683
0,0,0.2337032757379164
1,0,0.3034291450677772
0,0,0.24763894016574287
0,0,0.2701064727756822
12,0,0.3525392474865275
0,0,0.19389604844512495
59,0,0.428370174352157
0,0,0.1955810237030506
0,0,0.18250354907830676
0,0,0.25572645550670176
0,0,0.258334098963503
0,0,0.18329998629152228
1,0,0.40830316415582874
0,0,0.20041112680948645
0,0,0.20827591403564674
0,0,0.24856310774718063
0,0,0.2506396921188614
2,0,0.32075550618035786
0,0,0.27255514891176674
0,0,0.16038741339747803
3,0,0.3142353924960318
4,0,0.4069823992584944
0,0,0.27347354472934793
0,0,0.19377618838888322
1,0,0.317943932308562
0,0,0.2407778047498699
0,0,0.22146387109023846
2,1,0.5349981442320507
0,0,0.18304633014234933
0,0,0.2745966661734278
0,0,0.15257804360603291
0,0,0.18827847708642223
0,0,0.15379641357111315
0,0,0.2439871417705497
0,0,0.17703169064286073
0,0,0.20400957491991661
2,0,0.34148088660249615
5,0,0.41155649517796106
0,0,0.17239827139618583
0,0,0.2889211499914648
1,0,0.3329318252694112
0,0,0.27629370910078777
0,0,0.28803432107476745
0,0,0.2785897322842541
4,0,0.42221188786491104
0,0,0.20804255838322172
1,0,0.3235680862846384
0,0,0.21735843659365425
0,0,0.2458472668559972
0,0,0.19208076924665723
0,0,0.22128447574771978
0,0,0.17269078902986063
1,0,0.316022757134438
0,0,0.25992813171240886
1,0,0.3337267950705725
0,0,0.22634188680489958
84,17,0.6073574957451707
0,0,0.2816308910529864
0,0,0.2962530410090533
4,0,0.33488941499028596
0,0,0.20211552407485164
7,0,0.3881022600705674
0,0,0.2097814237896906
0,0,0.24230213709891305
0,0,0.195999483862594
0,0,0.19269370892851476
0,0,0.2157607716334453
0,0,0.23018913245784856
0,0,0.15053930345360092
0,0,0.23686973233176165
0,0,0.15902083429807937
0,0,0.26057684487743293
0,0,0.23367256921132618
0,0,0.24703351276411442
9,0,0.41171604619092295
0,0,0.26559262705264625
24,0,0.4211790238596627
0,0,0.18360269765492299
0,0,0.24720228201793615
0,0,0.1820421429761575
0,0,0.26152548758996463
0,0,0.23333076606799227
0,0,0.25298833618445427
0,0,0.2000760942681254
0,0,0.24354844271361428
5,0,0.3953962010139657
0,0,0.17478053201574734
0,0,0.16679980453911414
0,0,0.2619366082014229
0,0,0.2736044233167644
1,0,0.3924236950687682
0,0,0.18114743241301848
0,0,0.28331950595558186
1,0,0.30018213861263554
0,0,0.22828027160460038
0,0,0.184530308667713
0,0,0.23973089764891695
0,0,0.23461067896742804
0,0,0.27206686704818817
0,0,0.2954377427859505
0,0,0.25915400184749954
0,0,0.1763524302271487
0,0,0.21076152570230067
0,0,0.25837966840688603
0,0,0.21535338208088317
20,6,0.6113354622654651
0,0,0.2568716127571276
0,0,0.25487969946902733
0,0,0.18386071108168486
1,1,0.45363145042071373
0,0,0.2853083517720836
0,0,0.22899118293033835
0,0,0.25151578844212047
0,0,0.2510096619552671
10,3,0.48165971504701455
0,0,0.23727716656207543
0,0,0.27252840842521464
0,0,0.19227387785473202
0,0,0.17280361493492216
0,0,0.2381509884307497
0,0,0.18424321053733364
38,11,0.6136358649290125
2,0,0.3381792007984731
6,0,0.3910490745952122
6,0,0.3563804969013476
0,0,0.22273817404633003
1,0,0.33338221615491914
0,0,0.19089111591586963
0,0,0.21849653748367415
0,0,0.1901804455632557
4,0,0.4174141593420075
6,0,0.42709091163593665
0,0,0.22659170217908614
1,0,0.33251729194030943
0,0,0.2848434183487911
0,0,0.1817517059539098
0,0,0.1840621699769172
2,0,0.3259524709746421
0,0,0.20068132772921998
0,0,0.21959053220570626
0,0,0.21376218986377993
0,0,0.14585222306996604
0,0,0.21089320069219933
2,0,0.3134528964585774
0,0,0.22585397944805796
0,0,0.26938005544331145
13,0,0.3296015342136005
0,0,0.2742542663423672
0,0,0.22333647455423764
0,0,0.2517336468830244
0,0,0.18972480280483925
0,0,0.19667834070239573
0,0,0.20068754283903473
1,0,0.3015864005698194
0,0,0.21117260742984256
0,0,0.1964485347945173
1,0,0.33836754086069704
0,0,0.166629602606013
0,0,0.2856911895265142
0,0,0.19069182158047826
0,0,0.27292937702403786
0,0,0.2875822036979486
1,0,0.3061765429590281
0,0,0.21420763667580112
0,0,0.19631501769063606
0,0,0.2216473115120924
0,0,0.18812620038990385
0,0,0.16925586222913758
0,0,0.20102129269103217
1,0,0.4063059159557551
0,0,0.23664198751005605
0,0,0.2748790348596531
0,0,0.19329243462140602
0,0,0.2903655547477419
0,0,0.23921534018487234
2,1,0.5164427779318869
0,0,0.2089158007301375
0,0,0.2450691648720665
0,0,0.2989666913148763
0,0,0.2694126176303564
0,0,0.21905220845722898
4,0,0.36228033685477556
1,0,0.35710237735253963
0,0,0.17454530820419767
0,0,0.17048720209258658
0,0,0.27465290998786046
0,0,0.25725174279674307
0,0,0.18318604995490154
0,0,0.18430487014073943
4,0,0.3780722794234919
0,0,0.19282469143409356
0,0,0.2326013392277654
0,0,0.22396499747157603
10,0,0.359532695860427
0,0,0.20813698238992634
1,0,0.34663154547204894
13,2,0.5221606396570805
0,0,0.1817930407953241
3,0,0.3504298937872083
0,0,0.23684605255437505
0,0,0.20055508556195986
0,0,0.2132818030934286
0,0,0.2205805590869944
6,1,0.45427402985733006
0,0,0.1979014348590947
0,0,0.21699402392699865
0,0,0.1421672747997235
0,0,0.18719678190882347
0,0,0.2668500316088399
1,0,0.42844217650146654
0,0,0.2294623678426369
0,0,0.22794929010480103
1,0,0.34709045639122466
0,0,0.20393149871501243
6,0,0.38358442294962236
0,0,0.17743860642368323
0,0,0.16997713838762127
5,0,0.3653076268214665
0,0,0.22430970649346313
1,0,0.353308921483328
0,0,0.19275200832360803
0,0,0.2758342604686383
16,0,0.39599432921385086
0,0,0.22726823942939786
1,0,0.36734863020511466
0,0,0.18830660982623312
0,0,0.17772405609062758
0,0,0.256990492342273
0,0,0.1435464179049094
0,0,0.19030139654371334
3,0,0.3388899228056925
0,0,0.20075061333502706
0,0,0.294485158345581
0,0,0.17562434285330936
0,0,0.24620803816479014
7,0,0.4180847479234776
0,0,0.276920235063268
0,0,0.2152713323354288
0,0,0.29909501069260475
6,0,0.32806169071841834
0,0,0.29803291386268016
89,14,0.6248104055540864
0,0,0.19457231499543962
0,0,0.2148273110008225
0,0,0.19335001893037054
0,0,0.2783081555812704
0,0,0.28960866454019907
3,0,0.3356194519745164
0,0,0.23512253610469175
0,0,0.19649158136138137
70,5,0.6118312091617393
0,0,0.2126002604367579
0,0,0.26037951469825726
0,0,0.16950930889320504
1,0,0.3173342318839005
0,0,0.21936773321579528
0,0,0.18718245575863152
0,0,0.25907396091604207
4,0,0.36581102756841716
56,2,0.4998637318397543
0,0,0.20018126983767007
0,0,0.2337589084954842
1,0,0.31816889382714425
0,0,0.2982663846264775
24,3,0.47710467535820467
0,0,0.19797204028577675
0,0,0.17335384995121592
0,0,0.1954564773657185
0,0,0.2511690318736608
0,0,0.16616204606181295
2,0,0.32805147002641416
0,0,0.2927822876372173
87,2,0.49641759385338713
2,0,0.3121877759205576
1,0,0.3110195234246384
0,0,0.18679918934090134
0,0,0.2375411411824515
0,0,0.28208720611297894
0,0,0.18188840389175098
0,0,0.27172578476953
0,0,0.20031328018621203
0,0,0.18957754865773369
14,0,0.31743111113252315
0,0,0.16403412757827196
0,0,0.17964660490550283
0,0,0.22064471239563505
10,0,0.4350040237006555
2,0,0.36601955178363577
0,0,0.18205327300438845
0,0,0.20847327826287715
0,0,0.29999051391696147
0,0,0.21327134693388985
0,0,0.18818553984795625
1,0,0.30091791938127727
0,0,0.19555385673794926
6,0,0.3888658816774179
0,0,0.1829471381220499
10,0,0.3557181445089128
0,0,0.17139853428997978
0,0,0.2277256805025919
0,0,0.18535192419518046
0,0,0.20902326675096544
0,0,0.25210818287573644
0,0,0.24972884779008125
0,0,0.25356744290185185
0,0,0.23044102241225548
0,0,0.19795558850978143
0,0,0.2170747474739972
0,0,0.28146338495555157
21,1,0.4865039840905267
0,0,0.2253044168729198
7,0,0.37983261020850967
0,0,0.20238148378773008
0,0,0.2769899532640391
0,0,0.20016358128396142
0,0,0.2512668601922163
0,0,0.19401433953251018
0,0,0.20286602098430287
0,0,0.26778135476007453
4,0,0.3989043741865727
0,0,0.253957870792605
0,0,0.2962868061416686
1,0,0.3126424751029623
0,0,0.20443791454933855
0,0,0.26293258636392197
0,0,0.22055640977194885
2,0,0.3195253800022322
0,0,0.143914325960691
0,0,0.2506142390726055
2,1,0.6060025030297538
0,0,0.24438421067468277
0,0,0.19289571839205863
0,0,0.18529671640802392
0,0,0.15959895029095572
2,0,0.3034034765184025
1,0,0.31255633047327336
0,0,0.19202479870463754
1,0,0.3497066139657397
0,0,0.23266121091504333
0,0,0.1922293391716149
3,0,0.3291933387265457
0,0,0.2759373557124244
1,0,0.3074323803223832
17,0,0.4210959106263134
0,0,0.15816648867333868
52,0,0.3859017304951835
1,0,0.31862512863786124
0,0,0.20393851083574502
0,0,0.2878107881153653
5,0,0.34448342011344985
0,0,0.19439268306029858
0,0,0.24143439715824713
0,0,0.21383022606544325
0,0,0.27200858060424726
0,0,0.1643998549243212
0,0,0.23567955936699003
65,1,0.47992656166716136
0,0,0.2705458637542453
0,0,0.23928267692770525
0,0,0.17786857330671274
0,0,0.19394960891290233
0,0,0.28075329167960433
1,0,0.30145261331544004
0,0,0.2850047416859525
0,0,0.24296762672017833
0,0,0.2487873918916769
0,0,0.1949868663811862
2,0,0.34093591267991247
3,0,0.3092689800677026
6,0,0.40093356076233416
0,0,0.27680221872472793
0,0,0.24953103791227557
1,0,0.3227963707780308
0,0,0.15119665267545113
0,0,0.21619126751089746
0,0,0.18360601820715977
0,0,0.16706451267050887
0,0,0.2769559754544781
0,0,0.2843245421822269
2,1,0.5201547936183385
0,0,0.13333965277560453
6,0,0.4221965786821275
0,0,0.20491448923794314
0,0,0.2807264397798933
0,0,0.19423574517710301
1,0,0.32161619941499464
2,0,0.31286106065040575
0,0,0.17905383513293213
1,0,0.43291859157878776
0,0,0.29624081123195534
0,0,0.20627140926515827
4,0,0.38641229170094643
0,0,0.20739933240715347
0,0,0.18375418463612728
0,0,0.21894466566277504
0,0,0.27011774696587887
0,0,0.22693870002882713
0,0,0.19019350883150385
0,0,0.1779794707497838
0,0,0.17625705270282233
0,0,0.26867811861091884
2,1,0.47376930703836434
0,0,0.18082902096776002
0,0,0.23853112298975815
1,0,0.3262822134346535
0,0,0.200642527570308
0,0,0.2817600791228203
0,0,0.26391775168659143
0,0,0.2806675663450331
0,0,0.1835337093560284
6,0,0.4264718677904006
0,0,0.29944666687223404
4,0,0.33538304476865394
0,0,0.26626657229521417
0,0,0.21315664698428188
1,0,0.3008796086198448
0,0,0.2850644069497027
0,0,0.2275437956770313
2,0,0.3443976830287704
0,0,0.2226807132128644
0,0,0.16606085334283818
2,0,0.421334122850606
0,0,0.2545246948108711
0,0,0.21348056061359383
0,0,0.17627691176761853
14,3,0.5194379437115431
0,0,0.20333316958001083
0,0,0.2688977895242936
2,0,0.3319060772964762
0,0,0.26065267420148835
0,0,0.25911844612843454
0,0,0.1888298711005666
4,0,0.35146361904057405
0,0,0.27359040379227834
2,1,0.6020422137067539
0,0,0.22501775712125535
0,0,0.25423799810455855
0,0,0.24646144948842638
0,0,0.28256783844875216
0,0,0.23928865207003883
3,1,0.5423690574609752
0,0,0.20239027523582345
0,0,0.19015001462837866
0,0,0.23614256208315418
0,0,0.26411898108546356
0,0,0.2514000959134843
0,0,0.2412267908468368
0,0,0.16563034065875157
0,0,0.27305675845625166
0,0,0.24598362985374095
0,0,0.21011660748554417
0,0,0.18070776301583177
0,0,0.20840486417363857
0,0,0.22640173413287176
0,0,0.22600262169408586
0,0,0.23076450542117938
0,0,0.2885485241173126
0,0,0.23703886995152823
1,0,0.3092195482380871
0,0,0.18512410304332363
0,0,0.26850663587157214
0,0,0.2271028303586788
2,0,0.30999204343422165
0,0,0.22879593191235714
0,0,0.2012583913237311
2,0,0.358486054896262
0,0,0.22260546268878653
0,0,0.2836072473395957
0,0,0.23572717882895597
0,0,0.20746253265989745
0,0,0.1830921197471279
0,0,0.21542378824762956
1,0,0.3196977220782992
0,0,0.22222091140963118
0,0,0.16281355930966904
0,0,0.21797338415108067
0,0,0.20116287484644058
1,0,0.3174808629436375
2,0,0.3053577742505333
0,0,0.2703004884526292
0,0,0.20945303474448915
0,0,0.208026799239621
0,0,0.2665010867204691
0,0,0.2995595908961642
0,0,0.20378986622278708
0,0,0.29612356839072745
0,0,0.20849000653817065
0,0,0.25338556607693136
0,0,0.2810554202525222
2,0,0.30755092221617486
0,0,0.2586186306855259
0,0,0.23547285218430483
0,0,0.2732347418250823
1,1,0.4705992066821193
0,0,0.2291857296102127
0,0,0.1892086617967636
0,0,0.19329138693065964
0,0,0.22846615553420793
0,0,0.23485179453327135
0,0,0.2673002900427763
0,0,0.20249763884809063
0,0,0.1989576411615944
0,0,0.2008541923362061
1,0,0.3896229135825882
1,0,0.3140479273953653
1,0,0.3385252922201507
1,0,0.3375713837967097
3,0,0.3674277972040514
0,0,0.29683920086556803
13,0,0.3569218308856923
0,0,0.1856110723011112
0,0,0.24502731734555785
0,0,0.18279480537504444
26,1,0.4524350386544528
0,0,0.17592937540963308
2,0,0.39432239051619355
0,0,0.16581286601350534
0,0,0.19940649537545352
0,0,0.20532740988477255
0,0,0.2181050917332881
0,0,0.2798349015738816
0,0,0.1904653665325928
0,0,0.2953940988216504
1,0,0.40294630793137304
0,0,0.21702753878111153
0,0,0.2185012130564195
0,0,0.2134780102944929
0,0,0.19761288008971042
0,0,0.2783624050229611
10,0,0.3811220463749048
2,0,0.3378988826661433
0,0,0.2850236377606572
0,0,0.16148579080715944
0,0,0.1524254584259422
0,0,0.15930972773742025
0,0,0.1742740127809322
1,0,0.30526166099718277
0,0,0.2931590537640655
19,5,0.5124537702327314
2,0,0.37228611451422544
0,0,0.26799956039924266
0,0,0.1920463697444666
0,0,0.27877855379021294
0,0,0.26928270628066414
0,0,0.23184955878701524
0,0,0.23399475535308398
0,0,0.16152744332892816
0,0,0.21740896287416023
0,0,0.20310294167841828
0,0,0.2527629874966767
0,0,0.2032800687731653
2,0,0.3482322227686
0,0,0.25634589570804184
0,0,0.14419427774134375
6,0,0.39632445648781844
0,0,0.24937372706438876
14,0,0.3431469139037326
0,0,0.16468132250261341
0,0,0.23865861392788168
8,4,0.5022251058355865
0,0,0.19219208209580513
0,0,0.1373422163864166
0,0,0.24369076128300723
1,0,0.31866862386121686
12,1,0.4648896077161737
2,0,0.31843859804030494
0,0,0.18220042349977236
2,0,0.3398209082456535
0,0,0.18226880432456566
0,0,0.22863646212609243
0,0,0.2391969195754619
0,0,0.22497234910446076
0,0,0.24741437465838537
0,0,0.24812809310762104
0,0,0.26475094563795043
3,0,0.36104198326226883
0,0,0.2487069153319016
0,0,0.2352125571358513
0,0,0.17321407172967895
0,0,0.24284458409819065
0,0,0.296355123996968
1,0,0.3187830436751812
1,0,0.30334477180109093
0,0,0.15428358998889236
0,0,0.19422745582720138
0,0,0.26814865222640955
4,0,0.3664080975421157
0,0,0.28910208589087816
0,0,0.23782900953787728
0,0,0.25475445597265595
0,0,0.2405572509926284
0,0,0.27888591548411795
0,0,0.19368214659896266
5,0,0.4309306485697996
1,0,0.32163816209560847
0,0,0.2886061816237572
0,0,0.2827780562721931
0,0,0.13956650546024946
0,0,0.1977209532302288
0,0,0.1936976248007695
0,0,0.19101985609957836
0,0,0.2444899258598757
0,0,0.21140896560692415
0,0,0.19761666402144046
0,0,0.22673443818481745
0,0,0.2568158431791401
0,0,0.19589592778190718
0,0,0.27351488196109797
2,0,0.32051393873562845
0,0,0.2352948981549102
0,0,0.14314830655526067
3,0,0.33501734488569274
0,0,0.17104215561502345
5,0,0.32614161210799525
0,0,0.1448991132283885
1,0,0.37289784339143944
2,0,0.37606525682311753
4,0,0.3362948920853068
1,0,0.3037987809489023
0,0,0.17597072633091965
0,0,0.21167272493514627
0,0,0.20902956316461516
0,0,0.1566388736993602
0,0,0.19124162594499483
0,0,0.2129151324165582
0,0,0.23460830772728306
9,5,0.5364175768355882
0,0,0.14683803803946505
0,0,0.2338635342683969
0,0,0.18680546296338651
0,0,0.18879697441506976
0,0,0.2529481226984955
1,0,0.38192177876899946
1,0,0.3089470283442662
0,0,0.19687235641021003
3,0,0.3492915276405706
0,0,0.2091777909015354
0,0,0.2477853855338016
0,0,0.22366303802609538
4,0,0.3529206151119351
0,0,0.20324326077057492
0,0,0.20051703828990053
0,0,0.2034388053521902
1,0,0.3196181904016672
0,0,0.22021550043218122
6,0,0.3647905860179014
